0, 124.0, 12.4, 0.11, 0.6
1, 0.0, 12.4, 1.0, 0.48
2, 0.0, 12.4, 1.0, 0.5
3, 49.5, 17.35, 0.5, 0.87
4, 0.0, 17.35, 1.0, 0.48
5, 84.0, 25.75, 0.33, 0.69
6, 0.0, 25.75, 1.0, 0.42
7, 0.0, 25.75, 1.0, 0.51
8, 100.75, 35.825, 0.28, 0.6
9, 0.0, 35.825, 1.0, 0.46
10, 0.0, 23.425, 1.0, 0.45
11, 0.0, 23.425, 1.0, 0.51
12, 33.0, 26.725, 0.67, 0.84
13, 0.0, 21.775, 1.0, 0.5
14, 70.0, 28.775, 0.44, 0.69
15, 91.0, 29.475, 0.28, 0.7
16, 81.25, 37.6, 0.28, 0.79
17, 0.0, 37.6, 1.0, 0.61
18, 81.25, 35.65, 0.28, 0.78
19, 63.0, 41.95, 0.5, 0.73
0, 77.0, 7.7, 0.39, 0.7
1, 116.25, 19.325, 0.17, 0.6
2, 0.0, 19.325, 1.0, 0.46
3, 0.0, 19.325, 1.0, 0.5
4, 0.0, 19.325, 1.0, 0.51
5, 0.0, 19.325, 1.0, 0.55
6, 84.0, 27.725, 0.33, 0.69
7, 116.25, 39.35, 0.17, 0.6
8, 116.25, 50.975, 0.17, 0.6
9, 0.0, 50.975, 1.0, 0.5
10, 85.0, 51.775, 0.44, 0.5
11, 77.0, 47.85, 0.39, 0.7
12, 62.5, 54.1, 0.44, 0.79
13, 98.0, 63.9, 0.22, 0.7
14, 70.0, 70.9, 0.44, 0.7
15, 91.0, 80.0, 0.28, 0.7
16, 33.0, 74.9, 0.67, 0.88
17, 105.0, 73.775, 0.17, 0.7
18, 54.25, 67.575, 0.61, 0.6
19, 91.0, 76.675, 0.28, 0.7
20, 44.0, 72.575, 0.56, 0.88
21, 105.0, 75.375, 0.17, 0.7
22, 43.75, 73.5, 0.61, 0.79
23, 49.5, 68.65, 0.5, 0.88
24, 49.5, 66.6, 0.5, 0.88
25, 68.75, 64.375, 0.39, 0.79
26, 75.0, 68.575, 0.33, 0.79
27, 55.0, 63.575, 0.44, 0.88
28, 91.0, 67.25, 0.28, 0.7
29, 0.0, 58.15, 1.0, 0.65
