0, 84.0, 8.4, 0.33, 0.69
1, 43.75, 12.775, 0.61, 0.78
2, 50.0, 17.775, 0.56, 0.77
3, 93.0, 27.075, 0.33, 0.6
4, 49.0, 31.975, 0.61, 0.69
5, 124.0, 44.375, 0.11, 0.6
6, 98.0, 54.175, 0.22, 0.69
7, 124.0, 66.575, 0.11, 0.6
8, 116.25, 78.2, 0.17, 0.6
9, 84.0, 86.6, 0.33, 0.69
10, 0.0, 78.2, 1.0, 0.76
11, 50.0, 78.825, 0.56, 0.77
12, 84.0, 82.225, 0.33, 0.69
13, 42.0, 77.125, 0.67, 0.69
14, 62.5, 78.475, 0.44, 0.77
15, 91.0, 75.175, 0.28, 0.69
16, 12.5, 66.625, 0.89, 0.73
17, 70.0, 61.225, 0.44, 0.68
18, 108.5, 60.45, 0.22, 0.6
19, 124.0, 64.45, 0.11, 0.6
0, 116.25, 11.625, 0.17, 0.6
1, 108.5, 22.475, 0.22, 0.6
2, 108.5, 33.325, 0.22, 0.6
3, 124.0, 45.725, 0.11, 0.6
4, 131.75, 58.9, 0.06, 0.6
5, 62.0, 65.1, 0.56, 0.61
6, 16.5, 66.75, 0.83, 0.77
7, 100.75, 76.825, 0.28, 0.6
8, 124.0, 89.225, 0.11, 0.6
9, 131.75, 102.4, 0.06, 0.6
10, 116.25, 102.4, 0.17, 0.6
11, 124.0, 103.95, 0.11, 0.6
12, 124.0, 105.5, 0.11, 0.6
13, 124.0, 105.5, 0.11, 0.6
14, 124.0, 104.725, 0.11, 0.6
15, 108.5, 109.375, 0.22, 0.6
16, 124.0, 120.125, 0.11, 0.6
17, 100.75, 120.125, 0.28, 0.6
18, 116.25, 119.35, 0.17, 0.6
19, 124.0, 118.575, 0.11, 0.6
20, 50.0, 111.95, 0.56, 0.77
21, 23.25, 101.875, 0.83, 0.6
22, 85.25, 98.0, 0.39, 0.6
23, 85.25, 94.125, 0.39, 0.6
24, 77.5, 89.475, 0.44, 0.59
25, 77.0, 86.325, 0.39, 0.7
26, 108.5, 84.775, 0.22, 0.6
27, 93.0, 84.0, 0.33, 0.6
28, 100.75, 82.45, 0.28, 0.6
29, 108.5, 80.9, 0.22, 0.6
30, 93.0, 85.2, 0.33, 0.6
31, 108.5, 93.725, 0.22, 0.6
32, 85.25, 93.725, 0.39, 0.6
33, 100.75, 95.275, 0.28, 0.6
34, 108.5, 98.375, 0.22, 0.6
35, 93.0, 99.975, 0.33, 0.6
36, 70.0, 96.125, 0.44, 0.72
37, 124.0, 99.225, 0.11, 0.6
38, 124.0, 101.55, 0.11, 0.6
39, 98.0, 100.5, 0.22, 0.7
40, 93.0, 100.5, 0.33, 0.6
41, 0.0, 89.65, 1.0, 0.6
42, 124.0, 93.525, 0.11, 0.6
43, 22.0, 85.65, 0.78, 0.83
44, 70.0, 81.8, 0.44, 0.69
45, 131.75, 85.675, 0.06, 0.6
46, 124.0, 91.075, 0.11, 0.6
47, 116.25, 90.3, 0.17, 0.61
48, 0.0, 77.9, 1.0, 0.71
49, 68.75, 74.975, 0.39, 0.78
