0, 27.5, 2.75, 0.72, 0.88
1, 40.75, 6.825, 0.61, 0.86
2, 33.0, 10.125, 0.67, 0.86
3, 44.75, 14.6, 0.56, 0.88
4, 44.75, 19.075, 0.56, 0.87
5, 60.5, 25.125, 0.39, 0.88
6, 50.25, 30.15, 0.5, 0.84
7, 66.0, 36.75, 0.33, 0.88
8, 14.75, 38.225, 0.89, 0.74
9, 41.5, 42.375, 0.61, 0.81
10, 23.5, 41.975, 0.78, 0.83
11, 50.25, 42.925, 0.5, 0.87
12, 57.25, 45.35, 0.44, 0.87
13, 0.0, 40.875, 1.0, 0.53
14, 0.0, 36.4, 1.0, 0.47
15, 0.0, 30.35, 1.0, 0.6
16, 0.0, 25.325, 1.0, 0.65
17, 46.25, 23.35, 0.56, 0.87
18, 58.75, 27.75, 0.44, 0.84
19, 45.5, 28.15, 0.56, 0.86
20, 66.75, 32.475, 0.33, 0.86
21, 62.5, 33.7, 0.44, 0.8
22, 66.0, 34.575, 0.33, 0.87
23, 33.0, 37.875, 0.67, 0.84
24, 0.0, 37.875, 1.0, 0.62
25, 28.0, 40.675, 0.78, 0.69
26, 105.0, 51.175, 0.17, 0.7
27, 67.5, 53.3, 0.5, 0.63
28, 0.0, 47.425, 1.0, 0.5
29, 0.0, 42.875, 1.0, 0.52
30, 69.75, 43.175, 0.5, 0.58
31, 60.0, 42.925, 0.5, 0.75
32, 44.25, 40.75, 0.67, 0.72
33, 39.75, 41.425, 0.67, 0.73
34, 15.5, 42.975, 0.89, 0.54
35, 0.0, 40.175, 1.0, 0.5
36, 0.0, 29.675, 1.0, 0.58
37, 0.0, 22.925, 1.0, 0.51
38, 0.0, 22.925, 1.0, 0.51
39, 0.0, 22.925, 1.0, 0.59
40, 0.0, 15.95, 1.0, 0.59
41, 0.0, 9.95, 1.0, 0.57
42, 0.0, 5.525, 1.0, 0.66
0, 38.25, 3.825, 0.67, 0.81
1, 70.0, 10.825, 0.44, 0.69
2, 72.75, 18.1, 0.33, 0.82
3, 62.75, 24.375, 0.39, 0.85
4, 70.0, 31.375, 0.44, 0.7
5, 66.0, 37.975, 0.33, 0.88
6, 40.75, 42.05, 0.61, 0.8
7, 81.5, 50.2, 0.39, 0.65
8, 116.25, 61.825, 0.17, 0.6
9, 85.25, 70.35, 0.39, 0.57
10, 8.5, 67.375, 0.94, 0.43
11, 0.0, 60.375, 1.0, 0.48
12, 0.0, 53.1, 1.0, 0.51
13, 0.0, 46.825, 1.0, 0.67
14, 0.0, 39.825, 1.0, 0.53
15, 0.0, 33.225, 1.0, 0.65
16, 0.0, 29.15, 1.0, 0.65
17, 0.0, 21.0, 1.0, 0.6
18, 63.5, 15.725, 0.39, 0.84
19, 32.75, 10.475, 0.72, 0.79
20, 93.75, 19.0, 0.17, 0.78
21, 56.25, 24.625, 0.5, 0.82
22, 62.5, 30.875, 0.44, 0.83
23, 93.0, 40.175, 0.33, 0.6
24, 116.25, 51.8, 0.17, 0.6
25, 124.0, 64.2, 0.11, 0.6
26, 15.5, 65.75, 0.88, 0.48
27, 0.0, 65.75, 1.0, 0.5
28, 62.0, 65.6, 0.56, 0.56
29, 91.0, 71.425, 0.28, 0.7
30, 62.0, 68.25, 0.56, 0.57
31, 0.0, 62.625, 1.0, 0.64
32, 0.0, 56.375, 1.0, 0.7
33, 57.0, 52.775, 0.5, 0.76
34, 43.75, 45.525, 0.61, 0.76
35, 60.25, 39.15, 0.44, 0.8
36, 108.5, 48.45, 0.22, 0.6
37, 22.75, 50.725, 0.78, 0.82
38, 41.5, 48.675, 0.61, 0.83
39, 29.75, 42.55, 0.72, 0.79
40, 62.0, 42.55, 0.56, 0.56
41, 58.75, 48.425, 0.44, 0.82
42, 7.75, 49.2, 0.94, 0.63
43, 64.25, 49.925, 0.39, 0.82
44, 33.75, 48.925, 0.67, 0.8
45, 75.0, 50.4, 0.33, 0.77
46, 47.0, 44.25, 0.56, 0.8
47, 47.75, 46.75, 0.56, 0.8
48, 0.0, 42.6, 1.0, 0.73
49, 38.5, 43.475, 0.61, 0.81
50, 51.0, 42.375, 0.5, 0.83
51, 44.0, 40.9, 0.56, 0.82
52, 49.5, 45.075, 0.5, 0.84
53, 46.5, 43.3, 0.67, 0.58
54, 105.0, 50.425, 0.17, 0.7
55, 15.5, 44.475, 0.89, 0.57
56, 65.75, 46.35, 0.39, 0.81
57, 21.0, 43.675, 0.83, 0.66
58, 97.0, 53.375, 0.28, 0.64
59, 0.0, 49.525, 1.0, 0.6
60, 0.0, 44.425, 1.0, 0.6
61, 91.0, 49.125, 0.28, 0.7
62, 33.0, 47.475, 0.67, 0.82
63, 124.0, 55.225, 0.11, 0.6
64, 108.5, 55.575, 0.22, 0.62
65, 108.5, 64.875, 0.22, 0.6
66, 108.5, 69.15, 0.22, 0.6
67, 100.75, 77.125, 0.28, 0.6
68, 85.25, 75.95, 0.39, 0.6
69, 77.5, 83.7, 0.44, 0.62
70, 100.75, 93.775, 0.28, 0.6
71, 69.75, 91.65, 0.5, 0.6
72, 31.0, 91.45, 0.78, 0.6
73, 38.75, 82.925, 0.72, 0.6
74, 0.0, 72.075, 1.0, 0.66
75, 91.0, 70.325, 0.28, 0.7
76, 93.0, 68.775, 0.33, 0.6
77, 76.0, 66.3, 0.44, 0.64
78, 31.0, 60.875, 0.78, 0.6
79, 0.0, 53.125, 1.0, 0.6
80, 84.0, 51.45, 0.33, 0.7
81, 116.25, 56.1, 0.17, 0.6
82, 131.75, 66.175, 0.06, 0.6
83, 131.75, 75.475, 0.06, 0.6
84, 100.75, 85.55, 0.28, 0.6
85, 124.0, 88.85, 0.11, 0.6
86, 131.75, 92.725, 0.06, 0.6
87, 98.0, 94.925, 0.22, 0.69
88, 40.0, 95.825, 0.61, 0.8
89, 15.5, 97.375, 0.89, 0.67
90, 56.0, 94.575, 0.56, 0.73
91, 98.0, 92.75, 0.22, 0.69
92, 18.0, 81.375, 0.83, 0.8
93, 108.5, 79.05, 0.22, 0.6
94, 116.25, 80.6, 0.17, 0.59
95, 63.0, 74.5, 0.5, 0.7
96, 69.75, 68.3, 0.5, 0.6
97, 46.5, 63.15, 0.67, 0.6
98, 54.25, 64.575, 0.61, 0.6
99, 77.5, 70.775, 0.44, 0.6
