0, 123.5, 12.35, 0.0, 0.81
1, 125.0, 24.85, 0.0, 0.8
2, 123.5, 37.2, 0.0, 0.81
3, 123.5, 49.55, 0.0, 0.81
4, 134.75, 63.025, 0.0, 0.73
5, 123.5, 75.375, 0.0, 0.81
6, 123.5, 87.725, 0.0, 0.81
7, 125.75, 100.3, 0.0, 0.79
8, 125.75, 112.875, 0.0, 0.79
9, 161.75, 129.05, 0.0, 0.56
10, 184.25, 135.125, 0.0, 0.41
11, 185.75, 141.2, 0.0, 0.4
12, 186.5, 147.5, 0.0, 0.39
13, 180.5, 153.2, 0.0, 0.43
14, 186.5, 158.375, 0.0, 0.39
15, 188.75, 164.9, 0.0, 0.38
16, 188.75, 171.425, 0.0, 0.38
17, 186.5, 177.5, 0.0, 0.39
18, 186.5, 183.575, 0.0, 0.39
19, 188.75, 186.275, 0.0, 0.38
20, 186.5, 186.5, 0.0, 0.39
21, 186.5, 186.575, 0.0, 0.39
22, 188.75, 186.8, 0.0, 0.38
23, 188.75, 187.625, 0.0, 0.38
24, 188.75, 187.85, 0.0, 0.38
25, 186.5, 187.625, 0.0, 0.39
26, 188.75, 187.625, 0.0, 0.38
27, 188.75, 187.85, 0.0, 0.38
28, 186.5, 187.85, 0.0, 0.39
29, 184.25, 187.4, 0.0, 0.41
30, 188.75, 187.625, 0.0, 0.38
31, 186.5, 187.625, 0.0, 0.39
32, 186.5, 187.4, 0.0, 0.39
33, 188.75, 187.4, 0.0, 0.38
34, 188.75, 187.4, 0.0, 0.38
35, 188.75, 187.625, 0.0, 0.38
36, 185.75, 187.325, 0.0, 0.4
37, 188.75, 187.325, 0.0, 0.38
38, 186.5, 187.325, 0.0, 0.39
39, 188.75, 187.775, 0.0, 0.38
40, 188.75, 187.775, 0.0, 0.38
41, 188.75, 188.0, 0.0, 0.38
42, 187.25, 188.075, 0.0, 0.39
43, 186.5, 187.85, 0.0, 0.39
44, 171.5, 186.125, 0.0, 0.49
45, 188.75, 186.125, 0.0, 0.38
46, 188.75, 186.425, 0.0, 0.38
47, 185.75, 186.125, 0.0, 0.4
48, 188.75, 186.35, 0.0, 0.38
49, 186.5, 186.125, 0.0, 0.39

