0, 0.0, 0.0, 1.0, 0.42
1, 83.0, 8.3, 0.91, 0.55
2, 465.75, 54.875, 0.48, 0.78
3, 137.75, 68.65, 0.85, 0.65
4, 470.5, 115.7, 0.47, 0.8
5, 224.25, 138.125, 0.74, 0.69
6, 478.5, 185.975, 0.46, 0.79
7, 198.75, 205.85, 0.78, 0.55
8, 0.0, 205.85, 1.0, 0.47
9, 82.75, 214.125, 0.91, 0.56
10, 0.0, 214.125, 1.0, 0.38
11, 0.0, 205.825, 1.0, 0.37
12, 0.0, 159.25, 1.0, 0.39
13, 0.0, 145.475, 1.0, 0.43
14, 0.0, 98.425, 1.0, 0.59
15, 305.75, 106.575, 0.67, 0.73
16, 53.0, 64.025, 0.95, 0.49
17, 267.25, 70.875, 0.71, 0.7
18, 305.0, 101.375, 0.67, 0.7
19, 311.0, 124.2, 0.67, 0.67
20, 89.0, 133.1, 0.91, 0.65
21, 62.5, 139.35, 0.93, 0.54
22, 249.5, 164.3, 0.73, 0.71
23, 396.0, 203.9, 0.58, 0.75
24, 469.5, 250.85, 0.48, 0.77
25, 94.75, 229.75, 0.89, 0.57
26, 451.0, 269.55, 0.49, 0.78
27, 475.0, 290.325, 0.47, 0.79
28, 483.5, 308.175, 0.45, 0.8
29, 352.75, 312.35, 0.61, 0.76
30, 359.25, 339.375, 0.6, 0.68
31, 338.0, 366.925, 0.63, 0.74
32, 384.5, 380.425, 0.57, 0.76
33, 530.0, 393.825, 0.41, 0.81
34, 528.75, 399.75, 0.4, 0.81
35, 599.25, 450.2, 0.32, 0.81
36, 519.25, 457.025, 0.41, 0.81
37, 426.75, 452.2, 0.52, 0.79
38, 0.0, 403.85, 1.0, 0.42
39, 557.25, 424.3, 0.36, 0.83
40, 639.25, 452.3, 0.27, 0.82
41, 650.5, 483.55, 0.25, 0.83
42, 662.0, 511.3, 0.25, 0.82
43, 771.25, 535.425, 0.11, 0.85
44, 540.0, 536.55, 0.4, 0.8
45, 705.75, 547.2, 0.18, 0.85
46, 584.0, 553.675, 0.33, 0.84
47, 766.0, 587.6, 0.11, 0.86
48, 766.5, 664.25, 0.12, 0.85
49, 578.5, 666.375, 0.33, 0.84
50, 656.5, 668.1, 0.23, 0.85
51, 697.5, 672.8, 0.2, 0.83
52, 666.25, 673.225, 0.23, 0.84
53, 693.75, 665.475, 0.2, 0.85
54, 655.25, 677.0, 0.25, 0.84
55, 691.75, 675.6, 0.19, 0.85
56, 652.0, 682.4, 0.25, 0.84
57, 693.5, 675.15, 0.19, 0.86
58, 577.25, 656.225, 0.33, 0.84
59, 710.75, 669.45, 0.17, 0.86
60, 745.5, 678.35, 0.16, 0.84
61, 722.75, 680.875, 0.17, 0.84
62, 734.75, 687.725, 0.15, 0.85
63, 659.25, 684.275, 0.24, 0.85
64, 576.0, 676.35, 0.34, 0.82
65, 497.75, 656.95, 0.43, 0.82
66, 628.75, 654.625, 0.27, 0.83
67, 664.25, 651.7, 0.23, 0.83
68, 640.0, 657.975, 0.27, 0.82
69, 699.75, 656.875, 0.2, 0.84
70, 665.5, 648.875, 0.23, 0.85
71, 678.5, 644.45, 0.21, 0.86
72, 631.0, 634.075, 0.27, 0.82
73, 625.0, 630.65, 0.29, 0.83
74, 623.5, 635.4, 0.27, 0.86
75, 551.75, 640.8, 0.37, 0.82
76, 722.0, 650.125, 0.17, 0.85
77, 632.5, 646.95, 0.27, 0.84
78, 717.75, 654.725, 0.16, 0.86
79, 621.75, 646.925, 0.28, 0.81
80, 652.0, 645.575, 0.25, 0.84
81, 681.5, 645.875, 0.21, 0.86
82, 624.25, 645.2, 0.27, 0.83
83, 698.75, 652.575, 0.19, 0.85
84, 714.0, 661.625, 0.18, 0.84
85, 722.75, 678.725, 0.17, 0.85
86, 675.25, 674.05, 0.21, 0.85
87, 703.75, 681.175, 0.19, 0.84
88, 702.75, 679.675, 0.18, 0.86
89, 671.25, 684.625, 0.22, 0.85
90, 667.25, 686.15, 0.23, 0.84
91, 677.5, 685.75, 0.23, 0.82
92, 662.5, 689.575, 0.23, 0.84
93, 737.0, 693.4, 0.17, 0.82
94, 641.25, 686.125, 0.26, 0.83
95, 723.0, 686.15, 0.18, 0.83
96, 718.75, 690.5, 0.17, 0.85
97, 792.75, 699.4, 0.08, 0.86
98, 661.5, 695.275, 0.24, 0.85
99, 725.25, 700.675, 0.16, 0.85
100, 696.5, 703.6, 0.21, 0.83
101, 653.0, 701.15, 0.27, 0.83
102, 624.0, 697.3, 0.28, 0.84
103, 597.25, 683.325, 0.31, 0.81
104, 640.5, 683.25, 0.26, 0.84
105, 607.5, 671.7, 0.3, 0.84
106, 752.25, 675.05, 0.14, 0.84
107, 676.0, 663.375, 0.21, 0.84
108, 563.0, 653.525, 0.35, 0.82
109, 598.0, 640.8, 0.31, 0.83
110, 722.75, 643.425, 0.17, 0.85
111, 646.5, 642.775, 0.26, 0.83
112, 760.25, 656.4, 0.13, 0.85
113, 699.75, 666.65, 0.2, 0.84
114, 620.25, 664.625, 0.28, 0.84
115, 606.0, 664.475, 0.3, 0.84
116, 747.0, 663.95, 0.14, 0.85
117, 681.5, 664.5, 0.21, 0.86
118, 714.5, 679.65, 0.17, 0.85
119, 666.25, 686.475, 0.23, 0.84
120, 659.25, 680.125, 0.24, 0.84
121, 575.5, 673.025, 0.33, 0.85
122, 652.0, 662.2, 0.25, 0.84
123, 646.75, 656.9, 0.27, 0.8
124, 526.0, 647.475, 0.39, 0.78
125, 675.0, 654.375, 0.22, 0.86
126, 471.0, 626.775, 0.46, 0.78
